temperature_mean,temperature_max,temperature_min,precipitation,snowfall,wind_speed_max,wind_gusts_max,et0,dew_point,humidity_mean,humidity_min,soil_moisture_0_7,soil_moisture_7_28,soil_moisture_28_100,soil_temperature_0_7,soil_temperature_7_28,soil_temperature_28_100,solar_radiation,cloud_cover,pressure,month,drought_score,drought,sukhovey_score,sukhovey,early_snow_score,early_snow
2.4,4.4,0.6,3.1,0.0,34.3,61.9,1.15,-2.0,73,63,0.321,0.268,0.182,4.8,7.2,12.0,6.27,87,1007.1,10,0,0,2,0,0,0
1.0,3.3,-0.9,0.0,0.0,19.6,33.5,1.19,-4.9,65,50,0.318,0.275,0.184,3.8,6.1,11.4,7.45,84,1018.9,10,1,0,1,0,0,0
2.0,4.2,-1.0,2.9,0.42,20.2,34.6,0.74,-1.4,79,60,0.316,0.278,0.186,3.5,5.4,10.8,2.8,85,1012.8,10,0,0,0,0,0,0
1.9,3.4,-0.0,0.0,0.0,13.7,26.3,0.8,-1.8,78,58,0.318,0.282,0.186,3.9,5.4,10.3,4.82,88,1012.7,10,1,0,1,0,0,0
1.5,5.1,-1.4,0.0,0.0,13.1,18.7,1.16,-3.9,69,47,0.307,0.282,0.187,4.2,5.3,9.8,9.18,66,1012.6,10,1,0,1,0,0,0
3.0,7.9,-0.4,0.0,0.0,16.1,32.0,1.28,-1.9,71,59,0.299,0.281,0.187,4.3,5.3,9.5,8.35,40,1008.4,10,1,0,1,0,0,0
1.3,4.1,-0.8,0.4,0.28,16.2,21.6,0.98,-3.2,73,56,0.293,0.28,0.187,3.7,5.5,9.2,6.64,95,1012.5,10,1,0,1,0,0,0
-0.7,0.6,-1.6,16.4,11.48,27.1,44.3,0.3,-1.7,93,74,0.289,0.279,0.188,3.0,4.8,8.9,2.51,90,1006.8,10,0,0,1,0,1,1
-3.9,-1.1,-8.4,0.0,0.0,19.9,31.3,0.65,-5.8,87,80,0.288,0.279,0.188,4.5,5.2,8.7,9.0,26,1009.5,10,1,0,1,0,0,0
-8.3,-4.2,-11.4,0.0,0.0,10.8,16.6,0.6,-9.7,90,83,0.286,0.278,0.189,4.0,5.2,8.5,10.19,0,1015.0,10,1,0,1,0,0,0
-7.0,-2.3,-12.1,0.0,0.0,11.3,16.9,0.57,-8.7,88,79,0.285,0.277,0.189,3.5,4.7,8.3,8.95,63,1021.9,10,1,0,1,0,0,0
-7.4,-1.8,-12.0,0.0,0.0,11.4,17.3,0.65,-9.4,86,73,0.284,0.277,0.19,3.1,4.5,8.1,9.48,10,1026.1,10,1,0,1,0,0,0
-5.9,-0.3,-11.3,0.0,0.0,15.7,24.5,0.74,-8.6,82,66,0.282,0.276,0.19,1.1,3.1,7.8,9.5,0,1022.7,10,1,0,1,0,0,0
-4.0,1.5,-8.9,0.0,0.0,16.7,24.8,0.82,-7.0,80,68,0.281,0.275,0.191,1.1,2.6,7.4,9.26,6,1015.6,10,1,0,1,0,0,0
-0.6,4.9,-5.4,0.0,0.0,19.0,28.1,1.02,-5.0,73,54,0.281,0.273,0.191,2.3,2.9,7.1,8.84,40,1006.1,10,1,0,1,0,0,0
-0.2,6.2,-5.3,0.0,0.0,11.0,16.6,0.87,-3.7,79,59,0.287,0.271,0.189,2.4,3.5,6.9,7.65,12,1008.9,10,1,0,1,0,0,0
-0.0,8.4,-5.4,0.0,0.0,11.0,15.1,0.98,-3.8,77,54,0.293,0.269,0.189,1.9,2.8,6.7,8.07,27,1012.5,10,1,0,1,0,0,0
0.6,9.1,-5.2,0.0,0.0,10.4,14.4,0.96,-3.1,78,51,0.293,0.267,0.187,2.2,2.9,6.5,8.0,0,1014.5,10,1,0,1,0,0,0
0.0,7.3,-4.9,0.0,0.0,9.4,16.2,0.78,-1.9,88,67,0.293,0.268,0.187,1.2,2.6,6.3,7.83,0,1018.9,10,1,0,1,0,0,0
-0.4,6.6,-5.4,0.0,0.0,12.0,19.4,0.76,-2.4,87,68,0.292,0.268,0.188,0.2,1.9,6.1,7.68,0,1018.7,10,1,0,1,0,0,0
2.3,10.6,-3.0,0.0,0.0,14.8,27.0,1.15,-2.0,75,47,0.289,0.268,0.188,2.1,2.0,5.9,7.62,10,1012.8,10,1,0,1,0,0,0
3.9,11.7,-1.3,0.0,0.0,12.8,22.0,1.11,-0.9,72,46,0.285,0.264,0.186,3.6,3.2,5.8,7.02,95,1000.6,10,1,0,1,0,0,0
3.5,8.2,-2.0,0.0,0.0,13.5,25.6,0.8,0.2,79,59,0.282,0.263,0.185,4.2,4.3,5.9,5.17,61,1001.3,10,1,0,1,0,0,0
0.0,6.2,-4.9,0.0,0.0,13.0,26.3,0.78,-3.0,81,59,0.278,0.261,0.184,1.6,3.2,5.9,6.59,18,1007.3,10,1,0,1,0,0,0
2.6,10.8,-2.0,0.0,0.0,10.5,20.9,1.0,-1.8,75,47,0.273,0.259,0.183,3.0,3.0,5.9,6.92,2,1010.0,10,1,0,1,0,0,0
3.3,11.8,-3.4,0.0,0.0,15.4,23.8,1.16,-1.9,71,44,0.268,0.256,0.182,3.1,3.1,5.8,6.87,38,1010.8,10,1,0,1,0,0,0
4.0,12.5,-0.8,0.0,0.0,13.7,23.0,1.07,-0.5,74,47,0.264,0.253,0.181,3.8,4.0,5.8,6.53,74,1008.7,10,1,0,1,0,0,0
4.1,12.1,-1.8,0.0,0.0,17.2,28.8,1.31,-1.2,71,45,0.26,0.251,0.18,3.3,4.1,5.9,6.5,95,999.9,10,1,0,1,0,0,0
5.9,9.2,3.9,1.8,0.0,35.8,58.3,0.89,2.5,79,66,0.265,0.25,0.179,4.9,5.2,6.1,1.46,91,994.4,11,0,0,2,0,0,0
3.4,6.9,1.0,0.5,0.0,19.4,33.5,0.81,0.1,79,60,0.272,0.252,0.18,3.9,4.9,6.2,4.64,85,1004.3,11,1,0,1,0,0,0
3.7,6.0,1.9,0.5,0.0,15.5,24.5,0.57,1.5,86,77,0.276,0.252,0.181,4.1,4.7,6.3,3.65,94,992.3,11,1,0,1,0,0,0
-5.1,3.2,-12.0,8.1,3.36,24.4,48.2,0.22,-6.5,90,77,0.305,0.255,0.181,-0.5,3.6,6.3,1.35,100,1000.8,11,0,0,1,0,0,0
-13.8,-10.5,-16.5,0.0,0.0,17.8,32.4,0.31,-16.6,80,66,0.301,0.258,0.182,-7.6,0.5,5.9,4.73,90,1016.2,11,1,0,1,0,0,0
-7.6,-2.5,-16.1,1.5,1.05,22.0,36.0,0.23,-8.5,93,89,0.293,0.26,0.182,-4.8,-0.2,5.4,3.84,81,1010.1,11,0,0,0,0,0,0
-1.3,-0.4,-2.5,3.9,2.73,21.0,34.6,0.28,-2.3,93,89,0.289,0.261,0.182,-2.0,-0.3,4.8,2.63,100,1002.6,11,0,0,0,0,0,0
0.4,1.0,-0.4,3.0,2.03,29.2,49.3,0.53,-1.8,85,72,0.285,0.261,0.183,-0.8,-0.3,4.4,2.01,98,996.6,11,0,0,1,0,0,0
1.0,1.7,0.2,7.2,3.36,23.6,40.0,0.31,0.1,94,88,0.307,0.262,0.183,0.1,-0.1,4.1,2.41,100,992.4,11,0,0,1,0,0,0
-4.4,1.4,-9.9,3.9,1.68,34.2,56.2,0.28,-6.0,89,79,0.339,0.269,0.183,-0.6,0.1,3.8,2.52,98,995.5,11,0,0,2,0,0,0
-1.1,1.9,-9.5,1.3,0.21,28.0,46.4,0.52,-3.4,84,76,0.325,0.275,0.185,-1.7,0.0,3.6,2.5,99,1003.9,11,0,0,1,0,0,0
1.4,2.4,-0.5,7.2,2.45,25.8,43.6,0.26,0.4,93,85,0.364,0.283,0.185,-0.2,-0.0,3.5,1.75,99,997.9,11,0,0,1,0,0,0
-1.8,-0.4,-3.0,0.4,0.21,26.4,47.5,0.71,-5.7,75,61,0.347,0.295,0.185,0.5,0.1,3.3,3.96,77,1009.8,11,1,0,2,0,0,0
-2.5,0.2,-4.4,0.0,0.0,15.0,24.8,0.48,-5.3,82,65,0.33,0.299,0.187,0.1,0.2,3.2,4.92,59,1019.0,11,1,0,1,0,0,0
-1.5,3.6,-4.4,0.0,0.0,16.9,31.7,0.83,-6.2,71,48,0.321,0.3,0.188,-0.4,0.2,3.1,5.31,14,1015.7,11,1,0,1,0,0,0
-0.9,4.6,-3.8,0.0,0.0,18.9,33.5,0.96,-6.2,68,47,0.315,0.3,0.19,-0.3,0.2,3.1,5.23,0,1013.0,11,1,0,1,0,0,0
1.2,5.8,-2.6,0.0,0.0,18.4,30.6,0.81,-3.1,74,54,0.312,0.299,0.191,0.4,0.3,3.0,4.07,55,1009.7,11,1,0,1,0,0,0
0.2,3.0,-1.9,0.0,0.0,13.2,22.3,0.3,-1.1,91,75,0.312,0.298,0.191,0.5,0.7,3.0,2.12,76,1017.1,11,1,0,1,0,0,0
-0.2,5.7,-3.1,0.0,0.0,13.0,20.5,0.44,-2.0,88,69,0.31,0.298,0.193,-0.0,0.8,3.0,4.54,38,1009.7,11,1,0,1,0,0,0
1.9,5.9,-2.4,1.4,0.0,19.9,31.3,0.74,-1.4,79,63,0.31,0.297,0.193,0.6,0.7,3.0,4.35,50,1006.9,11,0,0,0,0,0,0
1.1,3.8,-3.9,3.8,0.0,19.5,35.3,0.35,-0.7,88,77,0.352,0.301,0.194,1.4,1.8,3.1,1.66,93,1010.6,11,0,0,0,0,0,0
-5.3,-2.4,-6.8,0.0,0.0,17.4,31.3,0.35,-7.3,86,71,0.34,0.308,0.197,-2.1,0.8,3.1,4.69,42,1022.9,11,1,0,1,0,0,0
0.3,3.8,-5.7,1.9,0.0,26.3,44.3,0.59,-2.7,81,56,0.332,0.31,0.198,-2.2,0.2,3.0,1.81,97,1009.4,11,0,0,1,0,0,0
0.6,4.6,-4.5,4.7,0.0,30.0,51.8,0.4,-1.3,87,73,0.37,0.317,0.2,-0.2,0.1,2.9,3.01,71,1005.9,11,0,0,2,0,0,0
-2.0,2.4,-6.4,0.0,0.0,18.7,32.0,0.22,-3.3,91,84,0.351,0.323,0.202,-1.8,0.1,2.8,2.01,84,1012.7,11,1,0,1,0,0,0
3.3,5.0,1.7,0.0,0.0,23.8,39.6,0.52,1.2,86,76,0.341,0.323,0.204,-0.7,0.1,2.7,2.24,97,999.7,11,1,0,1,0,0,0
0.8,2.1,-0.6,0.7,0.14,22.4,40.0,0.29,-0.7,90,76,0.337,0.323,0.205,0.3,0.1,2.6,1.58,90,1000.5,11,1,0,2,0,0,0
-3.0,-0.5,-5.8,0.4,0.28,18.0,33.5,0.41,-6.0,80,69,0.331,0.323,0.204,-0.5,0.3,2.5,2.87,81,1013.3,11,1,0,1,0,0,0
-6.6,-4.0,-9.7,0.9,0.63,20.8,33.1,0.32,-9.2,82,76,0.328,0.323,0.206,-2.7,0.1,2.5,2.21,97,1016.5,11,1,0,1,0,0,0
-4.9,-2.9,-7.0,1.4,0.98,14.4,24.8,0.2,-6.4,90,83,0.325,0.321,0.208,-2.4,-0.2,2.4,3.02,80,1010.6,11,0,0,0,0,0,0
-0.6,1.1,-2.9,0.0,0.0,12.3,21.6,0.23,-1.7,92,89,0.323,0.318,0.21,-0.8,-0.3,2.3,2.53,85,1011.9,12,1,0,1,0,0,0
0.3,0.7,-0.3,0.0,0.0,10.9,17.6,0.15,-0.4,95,93,0.323,0.317,0.21,-0.2,-0.3,2.2,1.31,98,1011.4,12,1,0,1,0,0,0
-0.8,-0.2,-1.2,0.1,0.0,9.8,15.1,0.16,-1.5,95,91,0.323,0.317,0.211,-0.3,-0.2,2.1,1.21,99,1006.8,12,1,0,1,0,0,0
0.0,0.4,-0.7,2.0,1.4,21.6,39.2,0.24,-1.1,92,85,0.32,0.314,0.211,-0.0,-0.1,2.1,1.38,99,1002.6,12,0,0,0,0,0,0
-1.7,0.6,-9.0,2.2,1.4,27.0,44.3,0.28,-3.0,91,87,0.318,0.312,0.212,-0.9,-0.0,2.0,1.67,92,1005.3,12,0,0,1,0,0,0
-7.5,-2.5,-12.6,0.0,0.0,14.2,20.9,0.18,-9.0,89,81,0.317,0.311,0.214,-4.5,-0.2,2.0,2.66,91,1013.5,12,1,0,1,0,0,0
-2.9,-2.1,-5.3,0.6,0.42,16.1,27.4,0.16,-3.9,93,90,0.315,0.309,0.214,-2.2,-0.4,1.9,1.75,100,1008.8,12,1,0,1,0,0,0
-8.2,-5.0,-14.1,3.5,2.45,21.3,37.8,0.19,-9.6,89,84,0.313,0.307,0.215,-2.5,-0.5,1.8,2.03,100,1009.0,12,0,0,0,0,0,0
-16.4,-14.2,-17.9,14.6,10.22,29.6,46.4,0.19,-18.8,82,79,0.311,0.305,0.216,-3.9,-0.7,1.7,1.26,100,1006.3,12,0,0,1,0,0,0
-20.9,-18.1,-22.6,1.7,1.19,22.3,37.1,0.16,-23.7,78,71,0.31,0.304,0.217,-4.1,-0.9,1.6,3.92,52,1019.6,12,0,0,0,0,0,0
-18.8,-16.2,-20.8,0.0,0.0,19.2,30.6,0.21,-22.0,76,72,0.309,0.302,0.217,-4.0,-1.0,1.5,3.92,80,1026.5,12,1,0,1,0,0,0
-12.8,-8.7,-16.1,0.0,0.0,21.3,32.0,0.36,-16.7,72,68,0.307,0.301,0.218,-3.6,-1.1,1.4,3.69,60,1004.8,12,1,0,1,0,0,0
-3.0,-0.2,-8.7,0.6,0.42,18.1,33.1,0.25,-4.5,89,80,0.306,0.299,0.218,-2.5,-1.2,1.3,1.87,88,992.5,12,1,0,1,0,0,0
-6.5,-2.9,-9.2,0.0,0.0,22.1,32.4,0.25,-8.3,87,82,0.305,0.298,0.219,-3.9,-1.2,1.2,2.9,88,995.6,12,1,0,1,0,0,0
-5.1,0.6,-10.0,4.0,0.63,34.5,56.5,0.45,-7.8,81,73,0.332,0.297,0.219,-3.3,-1.3,1.1,3.38,74,995.7,12,0,0,2,0,0,0
-8.8,-6.7,-10.2,0.0,0.0,27.5,46.8,0.47,-12.5,75,71,0.335,0.298,0.22,-1.9,-1.3,1.0,3.39,60,1002.7,12,1,0,2,0,0,0
-14.9,-9.3,-20.3,0.0,0.0,26.2,40.7,0.25,-17.8,79,75,0.329,0.298,0.22,-4.3,-1.3,0.9,3.14,87,1003.0,12,1,0,2,0,0,0
-17.0,-13.8,-20.7,0.0,0.0,17.5,26.3,0.16,-19.3,82,80,0.325,0.297,0.221,-4.9,-1.4,0.8,2.76,91,1009.8,12,1,0,1,0,0,0
-7.2,-5.2,-13.2,0.0,0.0,21.9,32.4,0.28,-9.2,85,83,0.322,0.297,0.221,-1.2,-1.5,0.8,1.92,99,1010.6,12,1,0,1,0,0,0
-5.8,-5.1,-6.7,1.9,1.4,20.0,32.0,0.3,-7.9,85,81,0.318,0.296,0.221,-0.7,-1.4,0.8,2.11,100,997.2,12,0,0,0,0,0,0
-20.2,-5.5,-29.0,0.3,0.21,23.5,39.6,0.13,-23.0,78,69,0.315,0.296,0.222,-4.8,-1.4,0.7,2.64,77,1005.5,12,1,0,1,0,0,0
-13.6,-8.3,-28.7,0.4,0.28,26.7,40.7,0.31,-16.7,78,74,0.313,0.295,0.223,-2.6,-1.5,0.7,2.48,94,1010.1,12,1,0,2,0,0,0
-7.0,-2.2,-11.7,0.0,0.0,19.1,32.8,0.29,-9.1,84,78,0.311,0.294,0.223,-2.2,-1.5,0.7,2.39,95,1010.5,12,1,0,1,0,0,0
-5.1,-3.3,-6.5,0.2,0.14,22.8,35.6,0.35,-7.5,83,77,0.309,0.293,0.224,-2.9,-1.5,0.7,2.33,82,1005.3,12,1,0,1,0,0,0
-3.7,-2.0,-5.1,0.9,0.63,22.0,35.3,0.31,-5.5,87,85,0.308,0.292,0.224,-2.9,-1.5,0.6,2.39,98,998.4,12,1,0,1,0,0,0
-14.7,-5.5,-23.9,1.1,0.77,32.5,52.2,0.18,-17.1,82,74,0.306,0.292,0.225,-5.0,-1.6,0.6,3.09,71,997.8,12,0,0,2,0,0,0
-19.2,-15.7,-23.8,0.0,0.0,17.6,27.7,0.22,-22.9,73,69,0.305,0.291,0.225,-1.5,-1.7,0.6,3.77,27,1008.9,12,1,0,1,0,0,0
-22.0,-18.0,-24.1,0.0,0.0,15.8,21.2,0.15,-25.1,76,67,0.302,0.29,0.225,-0.7,-1.5,0.6,3.84,11,1008.6,12,1,0,1,0,0,0
-16.5,-8.4,-23.0,0.0,0.0,25.0,36.0,0.25,-19.5,78,70,0.3,0.289,0.225,-2.0,-1.4,0.5,3.25,73,1000.0,12,1,0,1,0,0,0
-3.0,1.9,-8.5,0.7,0.0,32.1,44.6,0.52,-5.9,80,77,0.3,0.288,0.225,-3.8,-1.4,0.5,1.86,95,990.3,12,1,0,3,1,0,0
-2.9,2.0,-5.5,0.6,0.42,18.6,25.6,0.27,-4.9,86,82,0.31,0.287,0.225,-3.4,-1.5,0.5,1.89,96,995.7,12,1,0,1,0,0,0
-2.1,0.9,-14.1,3.8,2.59,22.5,42.5,0.22,-3.5,90,78,0.473,0.47,0.444,-1.0,-1.5,0.6,0.77,97,987.0,1,0,0,1,0,0,0
-10.8,0.0,-24.7,1.4,0.98,22.3,44.6,0.19,-13.0,83,72,0.469,0.467,0.445,-2.2,-1.4,0.6,1.62,98,987.4,1,0,0,1,0,0,0
-23.7,-20.2,-26.1,0.2,0.14,15.6,28.4,0.09,-26.9,75,71,0.467,0.465,0.446,-2.3,-1.4,0.6,1.61,100,1006.0,1,1,0,1,0,0,0
-11.4,-6.1,-20.0,1.6,1.12,20.9,38.5,0.21,-13.5,85,80,0.465,0.463,0.446,-1.7,-1.4,0.5,1.59,100,996.3,1,0,0,0,0,0,0
-4.8,-2.7,-11.4,2.6,1.82,20.1,37.8,0.21,-6.2,90,82,0.462,0.462,0.447,-3.2,-1.4,0.5,1.09,99,986.1,1,0,0,0,0,0,0
-19.8,-12.1,-24.8,0.0,0.0,17.1,32.8,0.11,-22.0,82,80,0.461,0.459,0.447,-4.4,-1.5,0.5,2.82,56,999.3,1,1,0,1,0,0,0
-13.3,-2.5,-25.2,2.7,1.89,17.4,32.8,0.13,-14.9,88,82,0.46,0.457,0.447,-3.1,-1.5,0.5,1.31,81,995.4,1,0,0,0,0,0,0
-11.7,-1.8,-21.7,3.3,2.31,28.5,54.7,0.17,-13.7,85,76,0.46,0.456,0.447,-3.8,-1.6,0.5,1.92,99,978.7,1,0,0,1,0,0,0
-21.6,-20.5,-22.3,0.0,0.0,24.1,44.3,0.14,-24.5,77,71,0.459,0.456,0.446,-3.3,-1.6,0.5,3.17,94,995.9,1,1,0,2,0,0,0
-18.4,-16.1,-21.8,4.9,3.43,26.3,52.2,0.16,-21.0,81,76,0.458,0.455,0.446,-2.4,-1.7,0.5,1.32,100,973.2,1,0,0,1,0,0,0
-25.4,-21.9,-26.8,0.0,0.0,23.7,44.6,0.12,-28.5,75,70,0.456,0.454,0.446,-3.8,-1.7,0.5,3.29,54,985.0,1,1,0,2,0,0,0
-18.7,-10.9,-26.9,0.5,0.35,25.5,47.5,0.24,-22.4,73,64,0.455,0.453,0.445,-3.1,-1.7,0.4,2.63,86,992.7,1,1,0,2,0,0,0
-4.8,-2.7,-10.6,3.7,2.59,23.5,42.5,0.25,-6.3,89,86,0.453,0.451,0.445,-1.5,-1.7,0.4,1.63,100,980.9,1,0,0,1,0,0,0
-17.5,-4.7,-23.7,3.2,2.24,27.0,51.1,0.15,-20.1,80,70,0.452,0.451,0.445,-3.6,-1.7,0.4,2.87,93,979.9,1,0,0,1,0,0,0
-20.4,-17.1,-21.9,0.0,0.0,20.6,38.2,0.2,-23.7,75,67,0.451,0.45,0.445,-3.1,-1.7,0.4,3.65,1,1006.3,1,1,0,1,0,0,0
-21.2,-18.2,-23.9,0.0,0.0,15.8,27.7,0.17,-24.5,75,66,0.451,0.449,0.444,-3.5,-1.8,0.4,3.33,49,1017.1,1,1,0,1,0,0,0
-19.3,-16.2,-21.6,0.0,0.0,16.1,27.7,0.2,-22.9,74,61,0.451,0.449,0.444,-3.9,-1.8,0.4,3.79,17,1019.0,1,1,0,1,0,0,0
-16.1,-14.1,-18.4,0.0,0.0,17.3,29.9,0.29,-20.8,67,60,0.45,0.448,0.444,-3.5,-1.9,0.3,2.59,100,1013.7,1,1,0,1,0,0,0
-17.7,-15.2,-21.9,0.0,0.0,9.2,16.9,0.13,-20.2,81,73,0.449,0.447,0.444,-3.3,-1.9,0.3,3.65,53,1012.7,1,1,0,1,0,0,0
-19.6,-16.6,-22.4,0.0,0.0,13.6,23.8,0.11,-21.3,86,82,0.449,0.446,0.443,-5.3,-1.9,0.3,2.7,97,1020.8,1,1,0,1,0,0,0
-14.2,-11.5,-17.4,0.0,0.0,15.8,28.4,0.25,-17.2,79,66,0.449,0.445,0.443,-3.0,-2.0,0.3,3.22,99,1021.1,1,1,0,1,0,0,0
-10.7,-8.1,-12.8,0.0,0.0,17.2,29.9,0.26,-13.4,81,74,0.448,0.445,0.443,-3.7,-2.0,0.3,2.53,99,1013.9,1,1,0,1,0,0,0
-13.5,-10.4,-16.0,0.0,0.0,7.6,13.7,0.13,-15.0,89,85,0.448,0.444,0.442,-4.2,-2.0,0.3,2.38,99,1013.1,1,1,0,1,0,0,0
-17.2,-13.8,-20.1,0.0,0.0,7.2,11.2,0.14,-19.2,84,77,0.447,0.444,0.441,-3.1,-2.1,0.3,3.66,44,1009.2,1,1,0,1,0,0,0
-17.7,-13.7,-22.4,0.1,0.07,8.7,13.3,0.11,-19.9,83,79,0.445,0.443,0.44,-3.7,-2.1,0.2,2.15,96,1000.9,1,1,0,1,0,0,0
-10.2,-8.3,-13.7,9.4,6.58,14.8,26.6,0.13,-11.5,90,86,0.445,0.443,0.439,-3.0,-2.1,0.2,0.99,100,997.4,1,0,0,0,0,0,0
-12.2,-9.0,-17.5,1.0,0.7,10.2,18.4,0.14,-13.5,90,84,0.445,0.443,0.439,-5.2,-2.1,0.2,2.59,98,1004.7,1,1,0,1,0,0,0
-17.4,-15.0,-18.7,1.0,0.7,6.1,9.7,0.12,-19.2,86,81,0.445,0.442,0.439,-6.0,-2.2,0.2,3.23,99,1010.3,1,1,0,1,0,0,0
-15.0,-12.5,-19.7,0.3,0.21,11.6,22.0,0.14,-16.5,88,85,0.446,0.442,0.438,-5.8,-2.3,0.2,2.96,94,1009.2,1,1,0,1,0,0,0
-15.1,-12.9,-17.4,0.0,0.0,10.0,16.2,0.18,-17.1,85,80,0.446,0.442,0.438,-3.9,-2.4,0.1,3.8,57,1005.0,1,1,0,1,0,0,0
-19.1,-16.1,-21.4,0.0,0.0,9.7,15.8,0.13,-21.1,84,78,0.447,0.44,0.438,-5.1,-2.4,0.1,3.55,76,998.3,1,1,0,1,0,0,0
-18.8,-15.4,-21.1,0.2,0.14,5.9,12.2,0.13,-20.7,85,79,0.447,0.44,0.439,-4.9,-2.5,0.1,3.62,98,998.6,2,1,0,1,0,0,0
-20.6,-16.8,-24.0,0.0,0.0,9.3,13.7,0.14,-22.5,85,78,0.445,0.439,0.44,-5.1,-2.5,0.1,4.37,89,999.3,2,1,0,1,0,0,0
-14.3,-11.4,-18.2,0.6,0.42,13.9,23.8,0.19,-16.1,86,82,0.445,0.438,0.439,-4.0,-2.6,0.1,3.99,98,991.6,2,1,0,1,0,0,0
-6.4,-2.9,-11.1,2.0,1.4,28.9,46.1,0.32,-8.1,88,80,0.446,0.438,0.438,-3.8,-2.6,0.1,3.96,95,986.8,2,0,0,1,0,0,0
-2.5,1.0,-6.8,1.0,0.7,30.7,53.6,0.36,-4.1,89,87,0.446,0.438,0.439,-3.2,-2.5,0.0,2.28,100,989.1,2,1,0,3,1,0,0
-0.1,0.9,-3.3,0.7,0.42,24.7,45.4,0.43,-1.8,88,86,0.445,0.437,0.438,-3.2,-2.4,0.0,2.65,100,989.4,2,1,0,2,0,0,0
-4.4,-1.1,-6.6,2.4,1.68,28.1,52.2,0.42,-6.7,84,80,0.445,0.437,0.438,-3.8,-2.4,0.0,2.44,82,980.2,2,0,0,1,0,0,0
-6.8,-5.3,-8.1,3.0,2.1,27.9,50.8,0.41,-9.1,84,76,0.445,0.437,0.438,-4.3,-2.4,-0.0,4.68,98,977.2,2,0,0,1,0,0,0
-4.1,0.6,-9.5,3.2,2.24,31.3,56.9,0.53,-6.9,81,68,0.443,0.437,0.437,-4.0,-2.4,-0.0,3.87,97,975.6,2,0,0,2,0,0,0
-15.5,-9.7,-18.6,0.0,0.0,24.6,46.8,0.28,-18.4,79,66,0.442,0.436,0.438,-6.5,-2.5,-0.0,5.35,74,984.4,2,1,0,2,0,0,0
-18.7,-15.4,-22.2,0.0,0.0,19.1,37.1,0.25,-21.9,76,71,0.443,0.436,0.437,-5.8,-2.6,-0.1,5.3,56,996.7,2,1,0,1,0,0,0
-19.1,-15.8,-23.2,0.0,0.0,14.2,27.4,0.24,-21.7,80,73,0.443,0.436,0.437,-5.6,-2.8,-0.1,6.98,45,1010.2,2,1,0,1,0,0,0
-13.9,-7.1,-19.7,2.7,1.89,24.6,45.7,0.37,-17.1,77,64,0.444,0.436,0.437,-4.1,-2.9,-0.1,5.1,88,1003.0,2,0,0,1,0,0,0
-16.8,-7.1,-25.3,0.8,0.56,32.2,61.6,0.3,-20.3,74,65,0.444,0.436,0.437,-4.1,-2.8,-0.1,6.87,95,994.4,2,1,0,3,1,0,0
-28.1,-25.5,-30.3,0.0,0.0,20.1,40.0,0.16,-32.5,66,60,0.444,0.436,0.437,-5.0,-2.9,-0.1,7.53,75,1010.1,2,1,0,2,0,0,0
-25.3,-22.1,-27.7,0.0,0.0,17.6,34.6,0.19,-29.0,71,65,0.444,0.435,0.437,-4.4,-3.0,-0.1,7.36,57,1021.5,2,1,0,1,0,0,0
-24.6,-18.9,-29.1,0.0,0.0,12.6,18.7,0.22,-28.0,74,64,0.444,0.435,0.437,-5.3,-3.4,-0.2,8.24,6,1026.4,2,1,0,1,0,0,0
-25.7,-17.9,-31.8,0.0,0.0,7.7,13.0,0.23,-29.5,72,56,0.445,0.434,0.437,-5.6,-3.7,-0.2,8.5,4,1023.6,2,1,0,1,0,0,0
-24.7,-18.8,-29.0,0.0,0.0,12.4,21.6,0.23,-28.1,73,66,0.445,0.434,0.437,-6.1,-4.0,-0.2,8.7,17,1023.7,2,1,0,1,0,0,0
-24.9,-19.7,-29.9,0.0,0.0,12.8,22.3,0.25,-29.0,69,56,0.445,0.434,0.437,-6.6,-4.2,-0.2,9.04,0,1025.5,2,1,0,1,0,0,0
-24.8,-19.4,-29.5,0.0,0.0,13.0,24.1,0.27,-29.4,66,51,0.445,0.434,0.436,-6.7,-4.4,-0.3,9.35,2,1022.1,2,1,0,1,0,0,0
-25.2,-19.3,-29.9,0.0,0.0,11.5,19.1,0.25,-29.2,70,57,0.446,0.433,0.436,-6.6,-4.5,-0.3,9.49,6,1018.4,2,1,0,1,0,0,0
-26.6,-18.9,-33.3,0.0,0.0,7.7,12.6,0.26,-30.7,69,52,0.446,0.433,0.436,-7.1,-4.6,-0.3,9.7,13,1018.2,2,1,0,1,0,0,0
-19.8,-11.6,-27.7,0.0,0.0,16.6,28.8,0.32,-23.3,74,66,0.446,0.433,0.436,-6.0,-4.7,-0.4,8.15,73,1017.9,2,1,0,1,0,0,0
-7.9,-5.5,-11.4,0.0,0.0,15.2,28.4,0.51,-10.6,81,77,0.446,0.432,0.435,-2.0,-3.6,-0.4,7.7,77,1015.5,2,1,0,1,0,0,0
-3.7,-0.8,-6.7,1.1,0.77,12.8,27.7,0.53,-6.0,84,77,0.445,0.433,0.435,-0.7,-2.6,-0.4,5.66,74,1014.1,2,0,0,0,0,0,0
-3.5,-1.7,-4.9,0.0,0.0,12.0,22.3,0.7,-7.4,75,63,0.441,0.434,0.435,-0.8,-2.2,-0.4,6.75,92,1015.8,2,1,0,1,0,0,0
